,Unnamed: 0,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Diagonal Residual
2281,2281,4/25/2022,2022-H52 ,654,0.0,0.0,0.0
2282,2282,4/25/2022,2022-H52 ,I52,0.5,0.0,0.5
2283,2283,4/25/2022,2022-H52 ,958,0.8,0.1,0.806225774829855
2284,2284,4/25/2022,2022-H52 ,654,0.1,0.1,0.1414213562373095
2285,2285,4/25/2022,2022-H52 ,I52,0.0,0.2,0.2
2286,2286,4/25/2022,2022-H52 ,L01,0.7,0.2,0.7280109889280517
2287,2287,4/25/2022,2022-H52 ,654,0.3,0.0,0.3
2288,2288,4/25/2022,2022-H52 ,I52,0.1,0.2,0.223606797749979
2289,2289,4/25/2022,2022-H52 ,L01,0.1,0.1,0.1414213562373095
2290,2290,4/25/2022,2022-H52 ,J95,0.5,0.6,0.7810249675906654
2291,2291,4/25/2022,2022-H52 ,L01,0.5,0.3,0.58309518948453
2292,2292,4/25/2022,2022-H57 ,F52,0.1,0.1,0.1414213562373095
2293,2293,4/25/2022,2022-H57 ,F52,0.0,0.0,0.0
2294,2294,4/25/2022,2022-H57 ,654,0.0,0.2,0.2
2295,2295,4/25/2022,2022-H57 ,F52,0.2,0.1,0.223606797749979
2296,2296,4/25/2022,2022-H57 ,F52,0.1,0.3,0.3162277660168379
2298,2298,4/25/2022,2022-H57 ,F52,0.0,0.0,0.0
2299,2299,4/25/2022,2022-H57 ,F52,0.2,0.1,0.223606797749979
2301,2301,4/25/2022,2022-H57 ,F52,0.1,0.2,0.223606797749979
2304,2304,4/25/2022,2022-H57 ,F52,0.1,0.2,0.223606797749979
2306,2306,4/25/2022,2022-H57 ,654,0.1,0.2,0.223606797749979
2307,2307,4/25/2022,2022-H57 ,F52,0.2,0.1,0.223606797749979
2308,2308,4/25/2022,2022-H57 ,654,0.1,0.2,0.223606797749979
2309,2309,4/25/2022,2022-H58 ,G96,0.6,1.0,1.16619037896906
2310,2310,4/25/2022,2022-H58 ,L01,0.1,0.7,0.7071067811865475
2311,2311,4/25/2022,2022-H58 ,J95,0.1,0.1,0.1414213562373095
2312,2312,4/25/2022,2022-H58 ,G96,0.3,1.1,1.140175425099138
2313,2313,4/25/2022,2022-H58 ,L01,0.2,0.4,0.447213595499958
2314,2314,4/25/2022,2022-H58 ,J95,0.2,0.2,0.282842712474619
2315,2315,4/25/2022,2022-H58 ,G96,0.4,0.2,0.447213595499958
2316,2316,4/25/2022,2022-H58 ,L01,0.4,0.0,0.4
2318,2318,4/25/2022,2022-H58 ,G96,0.3,0.2,0.3605551275463989
2319,2319,4/25/2022,2022-H58 ,I93,0.1,0.1,0.1414213562373095
2321,2321,4/25/2022,2022-H58 ,I52,0.1,0.2,0.223606797749979
2322,2322,4/25/2022,2022-H58 ,I93,0.3,0.3,0.4242640687119285
2324,2324,4/25/2022,2022-H58 ,I52,0.2,0.1,0.223606797749979
2325,2325,4/25/2022,2022-H58 ,I93,0.2,0.2,0.282842712474619
2326,2326,4/25/2022,2022-H58 ,654,0.1,0.1,0.1414213562373095
2327,2327,4/25/2022,2022-H58 ,I52,0.5,0.7,0.8602325267042626
2328,2328,4/25/2022,2022-H58 ,958,0.8,0.6,1.0
2329,2329,4/25/2022,2022-H58 ,I52,0.2,0.1,0.223606797749979
2330,2330,4/25/2022,2022-H58 ,I52,0.1,0.3,0.3162277660168379
2331,2331,4/25/2022,2022-H58 ,958,0.1,0.2,0.223606797749979
2332,2332,4/25/2022,2022-H58 ,I52,0.2,0.0,0.2
2333,2333,4/25/2022,2022-H58 ,L01,0.7,0.1,0.7071067811865475
2334,2334,4/25/2022,2022-H58 ,958,0.7,1.2,1.3892443989449803
2335,2335,4/25/2022,2022-H58 ,I52,0.0,0.1,0.1
2336,2336,4/25/2022,2022-H58 ,L01,0.3,0.1,0.3162277660168379
2337,2337,4/25/2022,2022-H58 ,J95,0.2,0.3,0.3605551275463989
2338,2338,4/25/2022,2022-H58 ,654,0.1,0.0,0.1
2339,2339,4/25/2022,2022-H58 ,L01,0.3,0.3,0.4242640687119285
2340,2340,4/25/2022,2022-H58 ,J95,0.2,0.6,0.6324555320336759
2341,2341,4/25/2022,2022-H58 ,654,0.1,0.1,0.1414213562373095
2342,2342,4/29/2022,2022-H115,G96,0.3,0.0,0.3
2345,2345,4/29/2022,2022-H115,G96,0.1,0.0,0.1
2347,2347,4/29/2022,2022-H115,I52,0.2,0.2,0.282842712474619
2348,2348,4/29/2022,2022-H115,G96,0.4,0.1,0.4123105625617661
2350,2350,4/29/2022,2022-H115,I52,1.2,0.0,1.2
2351,2351,4/29/2022,2022-H115,G96,0.5,0.0,0.5
2353,2353,4/29/2022,2022-H115,I52,0.4,0.3,0.5
2354,2354,4/29/2022,2022-H115,I52,0.1,0.2,0.223606797749979
2356,2356,4/29/2022,2022-H115,654,0.0,0.1,0.1
2357,2357,4/29/2022,2022-H115,I52,0.1,0.2,0.223606797749979
2359,2359,4/29/2022,2022-H115,654,0.3,0.1,0.3162277660168379
2360,2360,4/29/2022,2022-H115,I52,0.0,0.4,0.4
2362,2362,4/29/2022,2022-H115,654,0.1,0.1,0.1414213562373095
2363,2363,4/29/2022,2022-H115,I52,0.1,0.1,0.1414213562373095
2365,2365,4/30/2022,2022-H126,G96,0.2,0.1,0.223606797749979
2366,2366,4/30/2022,2022-H126,J95,1.2,0.3,1.2369316876852985
2367,2367,4/30/2022,2022-H126,I52,0.0,0.2,0.2
2368,2368,4/30/2022,2022-H126,G96,0.2,0.0,0.2
2369,2369,4/30/2022,2022-H126,J95,0.5,0.4,0.6403124237432849
2370,2370,4/30/2022,2022-H126,I52,0.5,0.1,0.5099019513592785
2371,2371,4/30/2022,2022-H126,G96,0.1,0.2,0.223606797749979
2372,2372,4/30/2022,2022-H126,807,0.1,0.5,0.5099019513592785
2373,2373,4/30/2022,2022-H126,654,0.2,0.1,0.223606797749979
2374,2374,4/30/2022,2022-H126,I52,0.3,0.3,0.4242640687119285
2375,2375,4/30/2022,2022-H126,807,0.2,0.1,0.223606797749979
2376,2376,4/30/2022,2022-H126,654,0.1,0.1,0.1414213562373095
2377,2377,4/30/2022,2022-H126,I52,0.2,0.2,0.282842712474619
2378,2378,4/30/2022,2022-H126,807,0.0,0.3,0.3
2379,2379,4/30/2022,2022-H126,654,0.0,0.0,0.0
2380,2380,4/30/2022,2022-H126,I52,0.0,0.1,0.1
2381,2381,4/30/2022,2022-H126,I52,0.2,0.3,0.3605551275463989
2382,2382,4/30/2022,2022-H126,I52,0.2,0.0,0.2
2383,2383,4/30/2022,2022-H126,I52,0.1,0.1,0.1414213562373095
2384,2384,4/30/2022,2022-H132,G96,0.2,0.4,0.447213595499958
2386,2386,4/30/2022,2022-H132,654,0.0,0.0,0.0
2387,2387,4/30/2022,2022-H132,G96,0.5,0.7,0.8602325267042626
2389,2389,4/30/2022,2022-H132,654,0.1,0.0,0.1
2390,2390,4/30/2022,2022-H132,G96,0.1,0.1,0.1414213562373095
2393,2393,4/30/2022,2022-H132,G96,0.0,0.1,0.1
2394,2394,4/30/2022,2022-H132,I52,0.2,0.0,0.2
2396,2396,4/30/2022,2022-H132,I52,0.7,0.4,0.8062257748298549
2397,2397,4/30/2022,2022-H132,I52,0.1,0.5,0.5099019513592785
2399,2399,4/30/2022,2022-H132,I52,0.1,0.1,0.1414213562373095
2400,2400,4/30/2022,2022-H132,I52,0.3,0.1,0.3162277660168379
2402,2402,4/30/2022,2022-H132,I52,0.5,0.1,0.5099019513592785
2403,2403,4/30/2022,2022-H132,I52,0.7,0.9,1.140175425099138
2404,2404,4/30/2022,2022-H132,I52,0.2,0.2,0.282842712474619
2405,2405,4/30/2022,2022-H132,654,0.0,0.0,0.0
2406,2406,5/2/2022,2022-J11 ,F52,0.1,0.2,0.223606797749979
2408,2408,5/2/2022,2022-J11 ,I52,0.0,0.0,0.0
2409,2409,5/2/2022,2022-J11 ,F52,0.1,0.0,0.1
2410,2410,5/2/2022,2022-J11 ,654,0.1,0.0,0.1
2411,2411,5/2/2022,2022-J11 ,654,0.1,0.0,0.1
2412,2412,5/2/2022,2022-J11 ,F52,0.0,0.1,0.1
2413,2413,5/2/2022,2022-J11 ,654,0.3,0.1,0.3162277660168379
2415,2415,5/2/2022,2022-J11 ,F52,0.1,0.1,0.1414213562373095
2416,2416,5/2/2022,2022-J11 ,I52,0.7,0.0,0.7
2418,2418,5/2/2022,2022-J11 ,F52,0.1,0.3,0.3162277660168379
2419,2419,5/2/2022,2022-J11 ,I52,0.4,0.2,0.447213595499958
2422,2422,5/2/2022,2022-J11 ,I52,0.2,0.3,0.3605551275463989
2423,2423,5/2/2022,2022-J13 ,703,0.7,0.0,0.7
2424,2424,5/2/2022,2022-J13 ,H21,0.3,0.2,0.3605551275463989
2426,2426,5/2/2022,2022-J13 ,703,0.7,0.1,0.7071067811865475
2427,2427,5/2/2022,2022-J13 ,I52,0.2,0.0,0.2
2428,2428,5/2/2022,2022-J13 ,654,0.1,0.0,0.1
2430,2430,5/2/2022,2022-J13 ,I52,0.1,0.0,0.1
2431,2431,5/2/2022,2022-J13 ,703,0.2,0.1,0.223606797749979
2433,2433,5/2/2022,2022-J13 ,I52,0.0,0.0,0.0
2434,2434,5/2/2022,2022-J13 ,703,0.6,0.2,0.6324555320336759
2436,2436,5/2/2022,2022-J13 ,I52,0.1,0.1,0.1414213562373095
2437,2437,5/2/2022,2022-J13 ,703,1.1,0.5,1.2083045973594573
2440,2440,5/2/2022,2022-J13 ,703,1.2,0.4,1.2649110640673518
2441,2441,5/2/2022,2022-J13 ,H21,0.1,0.3,0.3162277660168379
2443,2443,5/2/2022,2022-J13 ,654,0.1,0.0,0.1
2444,2444,5/2/2022,2022-J13 ,H21,0.3,0.2,0.3605551275463989
2446,2446,5/2/2022,2022-J13 ,654,0.2,0.0,0.2
2447,2447,5/2/2022,2022-J13 ,H21,0.2,0.1,0.223606797749979
2450,2450,5/2/2022,2022-J15 ,958,0.8,0.2,0.8246211251235323
2453,2453,5/2/2022,2022-J15 ,807,0.0,0.0,0.0
2456,2456,5/2/2022,2022-J15 ,807,0.5,0.1,0.5099019513592785
2457,2457,5/2/2022,2022-J15 ,H21,0.3,0.2,0.3605551275463989
2459,2459,5/2/2022,2022-J15 ,807,0.3,0.2,0.3605551275463989
2460,2460,5/2/2022,2022-J15 ,H21,0.1,0.1,0.1414213562373095
2461,2461,5/2/2022,2022-J15 ,F52,1.2,5.9,6.020797289396148
2463,2463,5/2/2022,2022-J15 ,H21,0.0,0.0,0.0
2466,2466,5/2/2022,2022-J15 ,H21,0.1,0.1,0.1414213562373095
2469,2469,5/2/2022,2022-J15 ,654,0.1,0.0,0.1
2472,2472,5/2/2022,2022-J15 ,654,0.1,0.0,0.1
2473,2473,5/2/2022,2022-J15 ,958,0.4,0.6,0.7211102550927979
2475,2475,5/2/2022,2022-J15 ,654,0.0,0.0,0.0
2476,2476,5/2/2022,2022-J15 ,958,0.8,0.7,1.063014581273465
2478,2478,5/4/2022,2022-J32 ,G96,0.0,0.3,0.3
2480,2480,5/4/2022,2022-J32 ,654,0.1,0.0,0.1
2481,2481,5/4/2022,2022-J32 ,G96,0.5,0.4,0.6403124237432849
2483,2483,5/4/2022,2022-J32 ,654,0.1,0.0,0.1
2484,2484,5/4/2022,2022-J32 ,G96,0.3,0.2,0.3605551275463989
2486,2486,5/4/2022,2022-J32 ,654,0.1,0.1,0.1414213562373095
2487,2487,5/4/2022,2022-J32 ,G96,0.4,0.1,0.4123105625617661
2490,2490,5/4/2022,2022-J32 ,I52,0.2,0.1,0.223606797749979
2493,2493,5/4/2022,2022-J32 ,I52,0.1,0.4,0.4123105625617661
2494,2494,5/4/2022,2022-J32 ,I52,0.3,0.1,0.3162277660168379
2496,2496,5/4/2022,2022-J32 ,I52,0.1,0.2,0.223606797749979
2497,2497,5/4/2022,2022-J32 ,I52,0.4,0.2,0.447213595499958
2499,2499,5/4/2022,2022-J32 ,I52,0.5,0.7,0.8602325267042626
2500,2500,5/4/2022,2022-J32 ,I52,0.1,0.5,0.5099019513592785
2503,2503,5/4/2022,2022-J32 ,I52,0.1,0.2,0.223606797749979
2506,2506,5/5/2022,2022-J34 ,654,0.1,0.0,0.1
2509,2509,5/5/2022,2022-J34 ,I52,0.2,0.1,0.223606797749979
2512,2512,5/5/2022,2022-J34 ,I52,0.2,0.3,0.3605551275463989
2515,2515,5/5/2022,2022-J34 ,I52,0.3,0.3,0.4242640687119285
2518,2518,5/5/2022,2022-J34 ,I52,1.4,2.3,2.692582403567252
2519,2519,5/5/2022,2022-J34 ,958,0.4,0.1,0.4123105625617661
2521,2521,5/5/2022,2022-J34 ,G96,0.1,0.2,0.223606797749979
2522,2522,5/5/2022,2022-J34 ,958,0.9,0.1,0.9055385138137416
2523,2523,5/5/2022,2022-J34 ,807,0.0,0.0,0.0
2524,2524,5/5/2022,2022-J34 ,654,0.0,0.2,0.2
2525,2525,5/5/2022,2022-J34 ,958,0.9,1.6,1.835755975068582
2526,2526,5/5/2022,2022-J34 ,807,0.1,0.0,0.1
2527,2527,5/5/2022,2022-J34 ,G96,0.3,0.0,0.3
2528,2528,5/5/2022,2022-J34 ,807,0.1,0.0,0.1
2530,2530,5/5/2022,2022-J34 ,G96,0.1,0.1,0.1414213562373095
2531,2531,5/5/2022,2022-J34 ,807,0.0,0.0,0.0
2532,2532,5/5/2022,2022-J34 ,807,0.3,0.1,0.3162277660168379
2533,2533,5/5/2022,2022-J34 ,G96,0.1,0.1,0.1414213562373095
2534,2534,5/5/2022,2022-J34 ,807,0.1,0.0,0.1
2537,2537,5/5/2022,2022-J34 ,I52,0.3,0.2,0.3605551275463989
2540,2540,5/5/2022,2022-J34 ,I52,0.0,0.2,0.2
2541,2541,5/5/2022,2022-J34 ,654,0.1,0.2,0.223606797749979
2543,2543,5/5/2022,2022-J34 ,I52,0.3,0.1,0.3162277660168379
2544,2544,5/7/2022,2022-J48 ,G96,0.3,0.4,0.5
2545,2545,5/7/2022,2022-J48 ,I52,0.0,0.3,0.3
2546,2546,5/7/2022,2022-J48 ,654,0.1,0.0,0.1
2547,2547,5/7/2022,2022-J48 ,G96,0.0,0.2,0.2
2548,2548,5/7/2022,2022-J48 ,I52,0.1,0.0,0.1
2549,2549,5/7/2022,2022-J48 ,654,0.3,0.1,0.3162277660168379
2550,2550,5/7/2022,2022-J48 ,G96,0.1,0.2,0.223606797749979
2551,2551,5/7/2022,2022-J48 ,G96,0.6,0.4,0.7211102550927979
2553,2553,5/7/2022,2022-J48 ,G96,0.4,0.2,0.447213595499958
2554,2554,5/7/2022,2022-J48 ,654,0.2,0.1,0.223606797749979
2556,2556,5/7/2022,2022-J48 ,I52,0.1,0.5,0.5099019513592785
2557,2557,5/7/2022,2022-J48 ,G96,0.2,0.1,0.223606797749979
2559,2559,5/7/2022,2022-J48 ,I52,0.1,0.2,0.223606797749979
2560,2560,5/7/2022,2022-J48 ,G96,0.5,0.1,0.5099019513592785
2562,2562,5/7/2022,2022-J48 ,I52,0.3,0.1,0.3162277660168379
2563,2563,5/7/2022,2022-J48 ,G96,0.4,0.2,0.447213595499958
2564,2564,5/8/2022,2022-J56 ,G96,0.1,1.0,1.004987562112089
2567,2567,5/8/2022,2022-J56 ,G96,0.4,0.0,0.4
2570,2570,5/8/2022,2022-J56 ,G96,0.0,0.2,0.2
2573,2573,5/8/2022,2022-J56 ,G96,0.2,0.0,0.2
2576,2576,5/8/2022,2022-J56 ,I52,0.1,0.0,0.1
2577,2577,5/8/2022,2022-J56 ,I52,0.0,0.2,0.2
2579,2579,5/8/2022,2022-J56 ,I52,0.1,0.3,0.3162277660168379
2580,2580,5/8/2022,2022-J56 ,I52,0.6,0.2,0.6324555320336759
2581,2581,5/8/2022,2022-J56 ,H21,0.5,0.2,0.5385164807134505
2582,2582,5/8/2022,2022-J56 ,I52,0.1,0.2,0.223606797749979
2583,2583,5/8/2022,2022-J56 ,I52,0.2,0.3,0.3605551275463989
2584,2584,5/8/2022,2022-J56 ,H21,0.0,0.4,0.4
2585,2585,5/8/2022,2022-J56 ,I52,0.1,0.3,0.3162277660168379
2586,2586,5/8/2022,2022-J56 ,I52,0.2,0.3,0.3605551275463989
2587,2587,5/8/2022,2022-J56 ,H21,0.1,0.4,0.4123105625617661
2589,2589,5/8/2022,2022-J56 ,654,0.3,0.1,0.3162277660168379
2590,2590,5/8/2022,2022-J56 ,H21,0.1,0.4,0.4123105625617661
2592,2592,5/8/2022,2022-J56 ,654,0.2,0.2,0.282842712474619
2593,2593,5/8/2022,2022-J56 ,I52,0.0,0.1,0.1
2595,2595,5/8/2022,2022-J56 ,654,0.1,0.2,0.223606797749979
2596,2596,5/8/2022,2022-J56 ,I52,0.1,0.7,0.7071067811865475
2599,2599,5/8/2022,2022-J56 ,I52,0.1,0.1,0.1414213562373095
2600,2600,5/8/2022,2022-J57 ,G96,0.1,0.1,0.1414213562373095
2602,2602,5/8/2022,2022-J57 ,H21,0.5,0.0,0.5
2603,2603,5/8/2022,2022-J57 ,G96,0.1,0.1,0.1414213562373095
2604,2604,5/8/2022,2022-J57 ,958,1.2,1.0,1.5620499351813308
2605,2605,5/8/2022,2022-J57 ,654,0.1,0.0,0.1
2606,2606,5/8/2022,2022-J57 ,G96,0.3,0.3,0.4242640687119285
2607,2607,5/8/2022,2022-J57 ,958,0.7,0.4,0.8062257748298549
2608,2608,5/8/2022,2022-J57 ,I52,0.1,0.0,0.1
2609,2609,5/8/2022,2022-J57 ,G96,0.3,0.2,0.3605551275463989
2610,2610,5/8/2022,2022-J57 ,958,0.3,0.3,0.4242640687119285
2611,2611,5/8/2022,2022-J57 ,I52,0.1,0.0,0.1
2612,2612,5/8/2022,2022-J57 ,I52,0.0,0.1,0.1
2613,2613,5/8/2022,2022-J57 ,J95,0.1,0.2,0.223606797749979
2614,2614,5/8/2022,2022-J57 ,I52,0.1,0.0,0.1
2615,2615,5/8/2022,2022-J57 ,I52,0.3,0.4,0.5
2616,2616,5/8/2022,2022-J57 ,J95,0.2,0.0,0.2
2617,2617,5/8/2022,2022-J57 ,654,0.2,0.0,0.2
2618,2618,5/8/2022,2022-J57 ,I52,0.2,0.1,0.223606797749979
2619,2619,5/8/2022,2022-J57 ,J95,0.0,0.3,0.3
2620,2620,5/8/2022,2022-J57 ,G96,0.1,0.5,0.5099019513592785
2621,2621,5/8/2022,2022-J57 ,I52,0.1,0.1,0.1414213562373095
2623,2623,5/8/2022,2022-J57 ,G96,0.4,0.0,0.4
2626,2626,5/8/2022,2022-J57 ,G96,0.0,0.3,0.3
2629,2629,5/8/2022,2022-J57 ,G96,0.1,0.1,0.1414213562373095
2631,2631,5/8/2022,2022-J57 ,H21,0.2,0.1,0.223606797749979
2632,2632,5/8/2022,2022-J57 ,654,0.0,0.3,0.3
2634,2634,5/8/2022,2022-J57 ,H21,0.2,0.2,0.282842712474619
2636,2636,5/8/2022,2022-J57 ,H21,0.3,0.1,0.3162277660168379
2637,2637,5/8/2022,2022-J59 ,G96,0.3,0.3,0.4242640687119285
2639,2639,5/8/2022,2022-J59 ,654,0.0,0.0,0.0
2640,2640,5/8/2022,2022-J59 ,G96,0.2,0.1,0.223606797749979
2642,2642,5/8/2022,2022-J59 ,654,0.1,0.1,0.1414213562373095
2643,2643,5/8/2022,2022-J59 ,G96,0.5,0.2,0.5385164807134505
2644,2644,5/8/2022,2022-J59 ,H21,0.1,0.2,0.223606797749979
2645,2645,5/8/2022,2022-J59 ,654,0.5,0.7,0.8602325267042626
2646,2646,5/8/2022,2022-J59 ,G96,0.1,0.3,0.3162277660168379
2647,2647,5/8/2022,2022-J59 ,H21,0.1,0.2,0.223606797749979
2649,2649,5/8/2022,2022-J59 ,I52,0.0,0.1,0.1
2650,2650,5/8/2022,2022-J59 ,H21,0.2,0.5,0.5385164807134505
2652,2652,5/8/2022,2022-J59 ,I52,0.0,0.2,0.2
2653,2653,5/8/2022,2022-J59 ,I52,0.1,0.2,0.223606797749979
2655,2655,5/8/2022,2022-J59 ,I52,0.3,0.2,0.3605551275463989
2656,2656,5/8/2022,2022-J59 ,I52,0.3,0.0,0.3
2658,2658,5/8/2022,2022-J59 ,I52,0.3,0.2,0.3605551275463989
2659,2659,5/23/2022,2022-K46 ,F52,0.1,0.1,0.1414213562373095
2660,2660,5/23/2022,2022-K46 ,I52,0.1,0.2,0.223606797749979
2662,2662,5/23/2022,2022-K46 ,F52,0.1,0.0,0.1
2663,2663,5/23/2022,2022-K46 ,I52,0.2,0.0,0.2
2665,2665,5/23/2022,2022-K46 ,F52,0.3,0.2,0.3605551275463989
2666,2666,5/23/2022,2022-K46 ,I52,0.2,0.2,0.282842712474619
2667,2667,5/23/2022,2022-K46 ,654,0.1,0.1,0.1414213562373095
2668,2668,5/23/2022,2022-K46 ,F52,0.1,0.1,0.1414213562373095
2669,2669,5/23/2022,2022-K46 ,G96,0.0,0.2,0.2
2670,2670,5/23/2022,2022-K46 ,654,0.0,0.0,0.0
2671,2671,5/23/2022,2022-K46 ,F52,0.0,0.0,0.0
2672,2672,5/23/2022,2022-K46 ,G96,0.0,0.1,0.1
2673,2673,5/23/2022,2022-K46 ,I52,0.3,0.1,0.3162277660168379
2674,2674,5/23/2022,2022-K46 ,F52,0.4,0.1,0.4123105625617661
2675,2675,5/23/2022,2022-K46 ,G96,0.6,0.1,0.6082762530298219
2676,2676,5/23/2022,2022-K46 ,I52,0.2,0.4,0.447213595499958
2677,2677,5/23/2022,2022-K46 ,F52,0.1,0.3,0.3162277660168379
2678,2678,5/23/2022,2022-K46 ,G96,0.7,0.1,0.7071067811865475
2679,2679,5/23/2022,2022-K46 ,I52,0.0,0.2,0.2
2680,2680,5/23/2022,2022-K46 ,I52,0.1,0.1,0.1414213562373095
2682,2682,5/23/2022,2022-K46 ,654,0.6,0.5,0.7810249675906654
2683,2683,5/23/2022,2022-K51 ,G96,0.2,0.5,0.5385164807134505
2684,2684,5/23/2022,2022-K51 ,V06,0.1,0.2,0.223606797749979
2685,2685,5/23/2022,2022-K51 ,I52,0.1,0.1,0.1414213562373095
2686,2686,5/23/2022,2022-K51 ,G96,0.1,0.1,0.1414213562373095
2687,2687,5/23/2022,2022-K51 ,I52,0.4,0.0,0.4
2688,2688,5/23/2022,2022-K51 ,I52,0.1,0.4,0.4123105625617661
2689,2689,5/23/2022,2022-K51 ,G96,0.2,1.3,1.315294643796591
2690,2690,5/23/2022,2022-K51 ,I52,0.5,0.3,0.58309518948453
2691,2691,5/23/2022,2022-K51 ,I52,0.2,0.3,0.3605551275463989
2692,2692,5/23/2022,2022-K51 ,G96,0.5,0.4,0.6403124237432849
2693,2693,5/23/2022,2022-K51 ,I52,0.2,0.1,0.223606797749979
2694,2694,5/23/2022,2022-K51 ,654,0.1,0.1,0.1414213562373095
2695,2695,5/23/2022,2022-K51 ,V06,0.2,0.1,0.223606797749979
2697,2697,5/23/2022,2022-K51 ,654,0.1,0.3,0.3162277660168379
2698,2698,5/23/2022,2022-K51 ,V06,0.1,0.1,0.1414213562373095
2700,2700,5/23/2022,2022-K51 ,654,0.0,0.1,0.1
2701,2701,5/23/2022,2022-K51 ,V06,0.1,0.3,0.3162277660168379
2703,2703,5/25/2022,2022-K86 ,G96,0.0,0.0,0.0
2704,2704,5/25/2022,2022-K86 ,L01,0.0,0.0,0.0
2706,2706,5/25/2022,2022-K86 ,G96,0.3,0.0,0.3
2707,2707,5/25/2022,2022-K86 ,L01,0.1,0.1,0.1414213562373095
2709,2709,5/25/2022,2022-K86 ,G96,0.3,0.0,0.3
2710,2710,5/25/2022,2022-K86 ,L01,0.1,0.2,0.223606797749979
2712,2712,5/25/2022,2022-K86 ,T08,0.5,0.2,0.5385164807134505
2713,2713,5/25/2022,2022-K86 ,L01,0.1,0.4,0.4123105625617661
2715,2715,5/25/2022,2022-K86 ,T08,0.2,0.9,0.9219544457292888
2716,2716,5/25/2022,2022-K86 ,L01,0.4,0.0,0.4
2718,2718,5/25/2022,2022-K86 ,T08,0.2,0.0,0.2
2721,2721,5/25/2022,2022-K86 ,T08,0.3,0.1,0.3162277660168379
2722,2722,5/25/2022,2022-K86 ,J95,0.4,0.1,0.4123105625617661
2725,2725,5/25/2022,2022-K86 ,J95,0.1,0.2,0.223606797749979
2726,2726,5/25/2022,2022-K86 ,654,0.1,0.0,0.1
2730,2730,5/25/2022,2022-K86 ,104,0.0,0.0,0.0
2731,2731,5/25/2022,2022-K86 ,J95,0.2,0.0,0.2
2733,2733,5/25/2022,2022-K86 ,104,0.4,0.1,0.4123105625617661
2734,2734,5/25/2022,2022-K86 ,J95,0.1,0.3,0.3162277660168379
2735,2735,5/25/2022,2022-K86 ,654,0.0,0.0,0.0
2736,2736,5/25/2022,2022-K86 ,104,0.2,0.3,0.3605551275463989
2740,2740,5/25/2022,2022-K86 ,807,0.1,0.0,0.1
2743,2743,5/25/2022,2022-K86 ,807,0.4,0.2,0.447213595499958
2744,2744,5/25/2022,2022-K86 ,654,0.1,0.0,0.1
2746,2746,5/25/2022,2022-K86 ,807,0.1,0.2,0.223606797749979
2753,2753,5/25/2022,2022-K89 ,F52,0.2,0.2,0.282842712474619
2755,2755,5/25/2022,2022-K89 ,I52,0.3,0.1,0.3162277660168379
2756,2756,5/25/2022,2022-K89 ,F52,0.1,0.4,0.4123105625617661
2758,2758,5/25/2022,2022-K89 ,568,0.1,0.0,0.1
2759,2759,5/25/2022,2022-K89 ,F52,0.0,0.2,0.2
2761,2761,5/25/2022,2022-K89 ,568,0.1,0.0,0.1
2762,2762,5/25/2022,2022-K89 ,F52,0.5,0.5,0.7071067811865476
2763,2763,5/25/2022,2022-K89 ,807,0.5,0.0,0.5
2764,2764,5/25/2022,2022-K89 ,568,0.1,0.0,0.1
2765,2765,5/25/2022,2022-K89 ,F52,0.1,0.3,0.3162277660168379
2766,2766,5/25/2022,2022-K89 ,807,0.2,0.2,0.282842712474619
2767,2767,5/25/2022,2022-K89 ,568,0.1,0.1,0.1414213562373095
2768,2768,5/25/2022,2022-K89 ,F52,0.1,0.4,0.4123105625617661
2769,2769,5/25/2022,2022-K89 ,807,0.1,0.1,0.1414213562373095
2770,2770,5/25/2022,2022-K89 ,568,0.1,0.0,0.1
2773,2773,5/25/2022,2022-K89 ,568,0.1,0.0,0.1
2776,2776,5/25/2022,2022-K89 ,654,0.1,0.1,0.1414213562373095
2779,2779,5/25/2022,2022-K89 ,654,0.0,0.2,0.2
2781,2781,5/25/2022,2022-K89 ,I52,0.3,0.6,0.6708203932499369
2782,2782,5/25/2022,2022-K89 ,654,0.0,0.1,0.1
2783,2783,5/27/2022,2022-K113,G96,0.2,0.1,0.223606797749979
2784,2784,5/27/2022,2022-K113,F52,0.1,0.1,0.1414213562373095
2785,2785,5/27/2022,2022-K113,807,0.6,0.1,0.6082762530298219
2786,2786,5/27/2022,2022-K113,G96,0.1,0.2,0.223606797749979
2787,2787,5/27/2022,2022-K113,958,0.3,0.2,0.3605551275463989
2788,2788,5/27/2022,2022-K113,807,1.0,0.9,1.3453624047073711
2789,2789,5/27/2022,2022-K113,G96,0.5,0.1,0.5099019513592785
2790,2790,5/27/2022,2022-K113,958,0.3,0.2,0.3605551275463989
2791,2791,5/27/2022,2022-K113,654,0.2,0.0,0.2
2792,2792,5/27/2022,2022-K113,G96,0.1,0.1,0.1414213562373095
2793,2793,5/27/2022,2022-K113,958,1.7,0.2,1.7117242768623688
2794,2794,5/27/2022,2022-K113,I52,0.3,0.1,0.3162277660168379
2795,2795,5/27/2022,2022-K113,I52,0.0,0.1,0.1
2796,2796,5/27/2022,2022-K113,L01,0.1,0.1,0.1414213562373095
2797,2797,5/27/2022,2022-K113,I52,0.0,0.2,0.2
