bulletins2/19/M90.txt:                           Revision to MPEC 2018-N89                            
bulletins2/19/MA3.txt:                           Revision to MPEC 2018-R93                            
bulletins2/19/MA6.txt:                           Revision to MPEC 2019-C137                           
bulletins2/19/N42.txt:                           Revision to MPEC 2010-U70                            
bulletins2/19/N45.txt:                           Revision to MPEC 2013-Y48                            
bulletins2/19/N46.txt:                           Revision to MPEC 2014-M53                            
bulletins2/19/N47.txt:                           Revision to MPEC 2016-N92                            
bulletins2/19/N48.txt:                           Revision to MPEC 2016-N96                            
bulletins2/19/N60.txt:                           Revision to MPEC 2014-M56                            
bulletins2/19/N61.txt:                           Revision to MPEC 2014-G48                            
bulletins2/19/N97.txt:                           Revision to MPEC 2013-A47                            
bulletins2/19/NB1.txt:                           Revision to MPEC 2004-X55                            
bulletins2/19/NC0.txt:                           Revision to MPEC 2017-B43                            
bulletins2/19/ND3.txt:                           Revision to MPEC 2014-Q105                           
bulletins2/19/ND6.txt:                           Revision to MPEC 2010-V101                           
bulletins2/19/NE7.txt:                           Revision to MPEC 2018-X116                           
bulletins2/19/NE8.txt:                           Revision to MPEC 2019-B29                            
bulletins2/19/NF8.txt:                           Revision to MPEC 2012-U61                            
bulletins2/19/O09.txt:                            Revision to MPEC 2015-S8                            
bulletins2/19/O10.txt:                            Revision to MPEC 2017-C7                            
bulletins2/19/O13.txt:                           Revision to MPEC 2014-E80                            
bulletins2/19/O14.txt:                           Revision to MPEC 2015-D26                            
bulletins2/19/O15.txt:                           Revision to MPEC 2015-T30                            
bulletins2/19/O16.txt:                           Revision to MPEC 2015-U22                            
bulletins2/19/O17.txt:                            Revision to MPEC 2016-W4                            
bulletins2/19/O18.txt:                           Revision to MPEC 2018-T105                           
bulletins2/19/O19.txt:                           Revision to MPEC 2019-A68                            
bulletins2/19/O20.txt:                           Revision to MPEC 2019-A87                            
bulletins2/19/O21.txt:                           Revision to MPEC 2019-N148                           
bulletins2/19/O22.txt:                           Revision to MPEC 2019-B94                            
bulletins2/19/O24.txt:                           Revision to MPEC 2018-V52                            
bulletins2/19/O25.txt:                           Revision to MPEC 2016-P61                            
bulletins2/19/O26.txt:                           Revision to MPEC 2018-Y49                            
bulletins2/19/O27.txt:                           Revision to MPEC 2009-R51                            
bulletins2/19/O28.txt:                           Revision to MPEC 2015-K66                            
bulletins2/19/O29.txt:                           Revision to MPEC 2018-V73                            
bulletins2/19/O31.txt:                           Revision to MPEC 2018-G32                            
bulletins2/19/O32.txt:                           Revision to MPEC 2015-S23                            
bulletins2/19/O33.txt:                           Revision to MPEC 2018-P118                           
bulletins2/19/O34.txt:                           Revision to MPEC 2019-B72                            
bulletins2/19/O35.txt:                           Revision to MPEC 2017-E24                            
bulletins2/19/O40.txt:                           Revision to MPEC 2015-H90                            
bulletins2/19/O41.txt:                           Revision to MPEC 2013-A39                            
bulletins2/19/O45.txt:                            Revision to MPEC 2012-J7                            
bulletins2/19/O46.txt:                           Revision to MPEC 2013-D39                            
bulletins2/19/O47.txt:                           Revision to MPEC 2015-S34                            
bulletins2/19/O50.txt:                           Revision to MPEC 2016-W122                           
bulletins2/19/O57.txt:                            Revision to MPEC 2013-Y6                            
bulletins2/19/O58.txt:                           Revision to MPEC 2014-K79                            
bulletins2/19/O59.txt:                           Revision to MPEC 2016-L94                            
bulletins2/19/O60.txt:                           Revision to MPEC 2017-N31                            
bulletins2/19/O61.txt:                           Revision to MPEC 2017-T74                            
bulletins2/19/O62.txt:                           Revision to MPEC 2018-W68                            
bulletins2/19/O63.txt:                           Revision to MPEC 2019-A133                           
bulletins2/19/O69.txt:                           Revision to MPEC 2012-P28                            
bulletins2/19/O85.txt:                            Revision to MPEC 2012-E5                            
bulletins2/19/O86.txt:                           Revision to MPEC 2016-N95                            
bulletins2/19/O87.txt:                           Revision to MPEC 2017-B138                           
bulletins2/19/O88.txt:                           Revision to MPEC 2019-L57                            
bulletins2/19/O89.txt:                           Revision to MPEC 2019-K69                            
bulletins2/19/O90.txt:                           Revision to MPEC 2019-L15                            
bulletins2/19/O91.txt:                           Revision to MPEC 2019-L81                            
bulletins2/19/OA0.txt:                           Revision to MPEC 2018-E16                            
bulletins2/19/OA1.txt:                            Revision to MPEC 2010-O4                            
bulletins2/19/OE3.txt:                                2001 UP16                                                           Revision to MPEC 2001-U50                            
bulletins2/19/OE4.txt:                                2004 TE8                                                            Revision to MPEC 2004-T23                            
bulletins2/19/OE5.txt:                                2012 QF42                                                           Revision to MPEC 2012-Q71                            
bulletins2/19/OE6.txt:                                2015 TJ1                                                            Revision to MPEC 2015-T25                            
bulletins2/19/OE7.txt:                                2018 FF2                                                            Revision to MPEC 2018-F65                            
bulletins2/19/OE8.txt:                                2018 TS5                                                            Revision to MPEC 2018-T167                           
bulletins2/19/P01.txt:                                2009 AE16                                                            Revision to MPEC 2009-B5                            
bulletins2/19/P02.txt:                                2014 XX7                                                             Revision to MPEC 2014-Y2                            
bulletins2/19/P03.txt:                               2015 XH351                                                           Revision to MPEC 2015-X156                           
bulletins2/19/P04.txt:                                2016 PD1                                                            Revision to MPEC 2016-P36                            
bulletins2/19/P05.txt:                                2016 PX38                                                           Revision to MPEC 2016-P101                           
bulletins2/19/P06.txt:                                 2018 NE                                                            Revision to MPEC 2018-N14                            
bulletins2/19/P07.txt:                                2018 VM7                                                            Revision to MPEC 2018-V167                           
bulletins2/19/P16.txt:                                2018 MR5                                                            Revision to MPEC 2018-M66                            
bulletins2/19/P24.txt:                                2017 XN61                                                           Revision to MPEC 2017-Y14                            
bulletins2/19/P25.txt:                                2018 TP2                                                            Revision to MPEC 2018-T98                            
bulletins2/19/P26.txt:                                2018 EQ4                                                            Revision to MPEC 2018-F19                            
bulletins2/19/P30.txt:                                2015 QN3                                                            Revision to MPEC 2015-Q41                            
bulletins2/19/P31.txt:                                2009 DB1                                                            Revision to MPEC 2009-D29                            
bulletins2/19/P32.txt:                                2012 VN7                                                            Revision to MPEC 2012-V44                            
bulletins2/19/P34.txt:                               2015 TW144                                                           Revision to MPEC 2015-T81                            
bulletins2/19/P39.txt:                                 2015 TG                                                            Revision to MPEC 2015-T14                            
bulletins2/19/P42.txt:                                2015 OZ78                                                           Revision to MPEC 2015-P66                            
bulletins2/19/P60.txt:                                2013 JN7                                                            Revision to MPEC 2013-J28                            
bulletins2/19/P70.txt:                                2019 ER1                                                            Revision to MPEC 2019-E69                            
bulletins2/19/P85.txt:                                2006 QV89                                                           Revision to MPEC 2006-Q58                            
bulletins2/19/P92.txt:                                2015 SV2                                                            Revision to MPEC 2015-S74                            
bulletins2/19/P93.txt:                                2017 SJ20                                                           Revision to MPEC 2017-S244                           
bulletins2/19/P97.txt:                                2018 WB1                                                            Revision to MPEC 2018-W56                            
bulletins2/19/Q23.txt:                                2001 RW17                                                           Revision to MPEC 2001-R39                            
bulletins2/19/Q24.txt:                                 2008 DB                                                            Revision to MPEC 2008-D14                            
bulletins2/19/Q27.txt:                                 2016 TK                                                            Revision to MPEC 2016-T17                            
bulletins2/19/Q28.txt:                                2017 BR31                                                           Revision to MPEC 2017-B141                           
bulletins2/19/Q34.txt:                                2016 LW9                                                            Revision to MPEC 2016-L78                            
bulletins2/19/Q63.txt:                                2015 PK57                                                           Revision to MPEC 2015-P47                            
bulletins2/19/Q64.txt:                                2015 WX1                                                            Revision to MPEC 2015-W46                            
bulletins2/19/Q67.txt:                                2013 CV83                                                           Revision to MPEC 2013-C59                            
bulletins2/19/Q92.txt:                                2006 SE6                                                            Revision to MPEC 2006-S19                            
bulletins2/19/Q93.txt:                                2004 AD1                                                            Revision to MPEC 2004-A53                            
bulletins2/19/Q96.txt:                                2005 RB3                                                            Revision to MPEC 2005-R28                            
bulletins2/19/QB1.txt:                                2018 AG12                                                           Revision to MPEC 2018-B23                            
bulletins2/19/QC2.txt:                                2018 YQ2                                                            Revision to MPEC 2019-A18                            
bulletins2/19/QC3.txt:                                2016 RT19                                                           Revision to MPEC 2016-R113                           
bulletins2/19/QC4.txt:                                2016 QE44                                                            Revision to MPEC 2016-R3                            
bulletins2/19/QC5.txt:                                2012 VM82                                                           Revision to MPEC 2012-W11                            
bulletins2/19/QC6.txt:                                2016 CA32                                                           Revision to MPEC 2016-C93                            
bulletins2/19/QD2.txt:                                2007 AV2                                                            Revision to MPEC 2007-A45                            
bulletins2/19/R21.txt:                                1998 SE35                                                           Revision to MPEC 1998-S39                            
bulletins2/19/R22.txt:                               2014 SN143                                                           Revision to MPEC 2014-S57                            
bulletins2/19/R24.txt:                                2006 AJ4                                                            Revision to MPEC 2006-A45                            
bulletins2/19/R60.txt:                                2014 DJ23                                                            Revision to MPEC 2014-E6                            
bulletins2/19/R61.txt:                                2016 TS92                                                           Revision to MPEC 2016-U11                            
bulletins2/19/R97.txt:                                2017 KP27                                                           Revision to MPEC 2017-K68                            
bulletins2/19/RA3.txt:                               2014 QQ266                                                           Revision to MPEC 2014-Q62                            
bulletins2/19/RB7.txt:                                2014 QF33                                                           Revision to MPEC 2014-Q26                            
bulletins2/19/S47.txt:                               2001 SX269                                                           Revision to MPEC 2001-S59                            
bulletins2/19/S63.txt:                                 2008 SP                                                            Revision to MPEC 2008-S29                            
bulletins2/19/S66.txt:                                2012 TB53                                                           Revision to MPEC 2012-T39                            
bulletins2/19/S67.txt:                                2018 PK21                                                           Revision to MPEC 2018-P104                           
bulletins2/19/S93.txt:                                2012 PZ19                                                            Revision to MPEC 2012-Q3                            
bulletins2/19/S94.txt:                                 2014 TZ                                                            Revision to MPEC 2014-T30                            
bulletins2/19/SA0.txt:                                2006 RH7                                                             Revision to MPEC 2006-S4                            
bulletins2/19/SF3.txt:                               2016 CW193                                                           Revision to MPEC 2016-C148                           
bulletins2/19/SF4.txt:                                2015 VJ65                                                           Revision to MPEC 2015-V111                           
bulletins2/19/SF5.txt:                                2017 GG4                                                            Revision to MPEC 2017-G37                            
bulletins2/19/T53.txt:                                2019 SJ10                                                           Revision to MPEC 2019-T45                            
bulletins2/19/TA0.txt:                                2016 AL8                                                            Revision to MPEC 2016-A42                            
bulletins2/19/TA1.txt:                                2019 GU2                                                            Revision to MPEC 2019-G80                            
bulletins2/19/TA2.txt:                                 2019 HC                                                            Revision to MPEC 2019-H40                            
bulletins2/19/TA3.txt:                                2019 JJ1                                                            Revision to MPEC 2019-J35                            
bulletins2/19/TA4.txt:                                2019 LK5                                                            Revision to MPEC 2019-M29                            
bulletins2/19/TA5.txt:                                2019 NJ7                                                            Revision to MPEC 2019-O38                            
bulletins2/19/TA6.txt:                                2019 SH1                                                            Revision to MPEC 2019-S40                            
bulletins2/19/TJ5.txt:                               2015 HG170                                                           Revision to MPEC 2015-H139                           
bulletins2/19/TJ6.txt:                                2018 RU3                                                            Revision to MPEC 2018-R115                           
bulletins2/19/TJ7.txt:                                2018 RU3                                                            Revision to MPEC 2019-T196                           
bulletins2/19/TL7.txt:                                2019 TH6                                                            Revision to MPEC 2019-T198                           
bulletins2/19/U02.txt:                                2016 FC13                                                           Revision to MPEC 2016-S48                            
bulletins2/19/U03.txt:                                2018 BY2                                                            Revision to MPEC 2018-B85                            
bulletins2/19/U04.txt:                                2019 AS9                                                            Revision to MPEC 2019-A194                           
bulletins2/19/U05.txt:                                2019 AY9                                                            Revision to MPEC 2019-A218                           
bulletins2/19/U06.txt:                                2019 FJ1                                                            Revision to MPEC 2019-F142                           
bulletins2/19/U13.txt:                                2018 LZ5                                                            Revision to MPEC 2018-M23                            
bulletins2/19/U15.txt:                                2018 RR7                                                             Revision to MPEC 2018-S6                            
bulletins2/19/U16.txt:                                2018 BN3                                                            Revision to MPEC 2018-B104                           
bulletins2/19/U17.txt:                                2018 CV13                                                            Revision to MPEC 2018-D2                            
bulletins2/19/U18.txt:                                2018 ET2                                                            Revision to MPEC 2018-E71                            
bulletins2/19/U19.txt:                                2018 EE4                                                            Revision to MPEC 2018-E107                           
bulletins2/19/U20.txt:                                 2018 KT                                                            Revision to MPEC 2018-K36                            
bulletins2/19/U21.txt:                                2018 LK2                                                            Revision to MPEC 2018-L30                            
bulletins2/19/U22.txt:                                2018 NR4                                                            Revision to MPEC 2018-O19                            
bulletins2/19/U23.txt:                                2018 VA10                                                            Revision to MPEC 2018-W7                            
bulletins2/19/U24.txt:                                 2018 YJ                                                            Revision to MPEC 2018-Y36                            
bulletins2/19/U25.txt:                                2018 YB1                                                            Revision to MPEC 2018-Y60                            
bulletins2/19/U26.txt:                                2012 VL6                                                            Revision to MPEC 2012-V31                            
bulletins2/19/U76.txt:                                2005 WA1                                                            Revision to MPEC 2005-W34                            
bulletins2/19/UC0.txt:                                2002 VR85                                                           Revision to MPEC 2002-V59                            
bulletins2/19/UC3.txt:                                 2008 UB                                                             Revision to MPEC 2008-U8                            
bulletins2/19/UC4.txt:                                2009 HM82                                                            Revision to MPEC 2009-J8                            
bulletins2/19/UF3.txt:                                2010 JU34                                                           Revision to MPEC 2010-J56                            
bulletins2/19/UF8.txt:                                2016 JN24                                                           Revision to MPEC 2016-J106                           
bulletins2/19/UH5.txt:                                2001 KM20                                                           Revision to MPEC 2001-K30                            
bulletins2/19/UI6.txt:                                2010 VH1                                                            Revision to MPEC 2010-V43                            
bulletins2/19/UO1.txt:                                2016 UZ40                                                           Revision to MPEC 2016-U89                            
bulletins2/19/UP7.txt:                                2006 XF2                                                            Revision to MPEC 2006-X51                            
bulletins2/19/UQ6.txt:                               2014 UQ114                                                           Revision to MPEC 2014-U99                            
bulletins2/19/UQ7.txt:                               2007 VC191                                                            Revision to MPEC 2007-W3                            
bulletins2/19/UR0.txt:                                2012 VZ4                                                             Revision to MPEC 2012-V9                            
bulletins2/19/V03.txt:                                2013 CA88                                                           Revision to MPEC 2013-C64                            
bulletins2/19/V06.txt:                                2002 KM3                                                            Revision to MPEC 2002-K26                            
bulletins2/19/V56.txt:                                2013 JE29                                                            Revision to MPEC 2013-K4                            
bulletins2/19/V57.txt:                                2017 UC45                                                           Revision to MPEC 2017-V19                            
bulletins2/19/VB3.txt:                                2016 VC4                                                            Revision to MPEC 2016-V99                            
bulletins2/19/VC4.txt:                                2005 VU5                                                            Revision to MPEC 2005-V78                            
bulletins2/19/VD2.txt:                                2012 VB37                                                           Revision to MPEC 2012-V65                            
bulletins2/19/VF0.txt:                                2017 WS1                                                            Revision to MPEC 2017-W90                            
bulletins2/19/VF1.txt:                                2018 DK3                                                            Revision to MPEC 2018-D90                            
bulletins2/19/VF2.txt:                                2018 EM2                                                            Revision to MPEC 2018-E67                            
bulletins2/19/VF3.txt:                                2018 FC1                                                            Revision to MPEC 2018-F40                            
bulletins2/19/VF4.txt:                                2018 FS1                                                            Revision to MPEC 2018-F51                            
bulletins2/19/VF5.txt:                                 2018 HH                                                            Revision to MPEC 2018-H45                            
bulletins2/19/VF6.txt:                                 2018 JA                                                             Revision to MPEC 2018-J8                            
bulletins2/19/VF7.txt:                                2018 KR2                                                            Revision to MPEC 2018-K90                            
bulletins2/19/VF8.txt:                                2018 KF3                                                            Revision to MPEC 2018-K106                           
bulletins2/19/VG0.txt:                                 2018 NN                                                            Revision to MPEC 2018-N22                            
bulletins2/19/VG1.txt:                                2018 PM9                                                            Revision to MPEC 2018-P47                            
bulletins2/19/VG2.txt:                                 2018 RL                                                            Revision to MPEC 2018-R28                            
bulletins2/19/VG3.txt:                                2018 RB8                                                            Revision to MPEC 2018-S19                            
bulletins2/19/VG4.txt:                                2018 TW5                                                            Revision to MPEC 2018-T173                           
bulletins2/19/VG5.txt:                                2018 XQ4                                                            Revision to MPEC 2018-X131                           
bulletins2/19/VG6.txt:                                 2018 YS                                                            Revision to MPEC 2018-Y47                            
bulletins2/19/VG7.txt:                                 2019 AC                                                            Revision to MPEC 2019-A29                            
bulletins2/19/VG8.txt:                                 2019 DJ                                                            Revision to MPEC 2019-D45                            
bulletins2/19/VH0.txt:                                2019 GR2                                                            Revision to MPEC 2019-G77                            
bulletins2/19/VH1.txt:                                2019 GD3                                                            Revision to MPEC 2019-G85                            
bulletins2/19/VH2.txt:                                2019 GN5                                                            Revision to MPEC 2019-G131                           
bulletins2/19/VH3.txt:                                2019 JY4                                                            Revision to MPEC 2019-J96                            
bulletins2/19/VH4.txt:                                2019 JX7                                                            Revision to MPEC 2019-K27                            
bulletins2/19/VH5.txt:                                2019 KH2                                                            Revision to MPEC 2019-K75                            
bulletins2/19/VH6.txt:                                2019 KB4                                                             Revision to MPEC 2019-L9                            
bulletins2/19/VH7.txt:                                2019 LX4                                                            Revision to MPEC 2019-M12                            
bulletins2/19/VH8.txt:                                2019 LG5                                                            Revision to MPEC 2019-M26                            
bulletins2/19/VI0.txt:                                2019 MV3                                                            Revision to MPEC 2019-N43                            
bulletins2/19/VI1.txt:                                 2019 NV                                                            Revision to MPEC 2019-N51                            
bulletins2/19/VI2.txt:                                2019 NB5                                                            Revision to MPEC 2019-N126                           
bulletins2/19/VI3.txt:                                2019 OQ2                                                            Revision to MPEC 2019-O124                           
bulletins2/19/VI4.txt:                                 2019 PA                                                            Revision to MPEC 2019-P37                            
bulletins2/19/VI5.txt:                                2019 QJ1                                                            Revision to MPEC 2019-Q56                            
bulletins2/19/VI6.txt:                                2019 SF2                                                            Revision to MPEC 2019-S60                            
bulletins2/19/W08.txt:                               2010 JV153                                                           Revision to MPEC 2010-K44                            
bulletins2/19/W09.txt:                                2010 RN80                                                           Revision to MPEC 2010-R95                            
bulletins2/19/W10.txt:                                2013 CW35                                                           Revision to MPEC 2013-C39                            
bulletins2/19/W11.txt:                               2013 CN222                                                            Revision to MPEC 2013-E9                            
bulletins2/19/W12.txt:                                2015 MU59                                                           Revision to MPEC 2015-M49                            
bulletins2/19/W14.txt:                               2015 TB179                                                           Revision to MPEC 2015-T115                           
bulletins2/19/W15.txt:                                2015 YB1                                                            Revision to MPEC 2015-Y40                            
bulletins2/19/W16.txt:                                2016 BP15                                                            Revision to MPEC 2016-C6                            
bulletins2/19/W17.txt:                                2016 CB32                                                           Revision to MPEC 2016-C94                            
bulletins2/19/W18.txt:                                2016 FE1                                                            Revision to MPEC 2016-F31                            
bulletins2/19/W19.txt:                               2016 GN220                                                           Revision to MPEC 2016-G156                           
bulletins2/19/W20.txt:                                 2016 NX                                                            Revision to MPEC 2016-N32                            
bulletins2/19/W21.txt:                                2016 NY15                                                           Revision to MPEC 2016-N53                            
bulletins2/19/W22.txt:                                 2016 PN                                                            Revision to MPEC 2016-P23                            
bulletins2/19/W23.txt:                                2016 QY83                                                           Revision to MPEC 2016-R38                            
bulletins2/19/W24.txt:                                2016 UW80                                                            Revision to MPEC 2016-V7                            
bulletins2/19/W25.txt:                                2016 VY3                                                            Revision to MPEC 2016-V103                           
bulletins2/19/W26.txt:                                2016 XH1                                                            Revision to MPEC 2016-X43                            
bulletins2/19/W27.txt:                                2017 DS35                                                           Revision to MPEC 2017-D64                            
bulletins2/19/W28.txt:                                2017 DT37                                                           Revision to MPEC 2017-D98                            
bulletins2/19/W29.txt:                                2017 HW48                                                           Revision to MPEC 2017-J11                            
bulletins2/19/W30.txt:                                2017 MV2                                                            Revision to MPEC 2017-M56                            
bulletins2/19/W31.txt:                                2017 MO7                                                            Revision to MPEC 2017-N21                            
bulletins2/19/W32.txt:                                 2017 OC                                                            Revision to MPEC 2017-O23                            
bulletins2/19/W33.txt:                                2017 OS18                                                           Revision to MPEC 2017-O66                            
bulletins2/19/W34.txt:                                2017 OT18                                                           Revision to MPEC 2017-O67                            
bulletins2/19/W35.txt:                                2017 PX24                                                           Revision to MPEC 2017-P39                            
bulletins2/19/W36.txt:                                2017 QN16                                                           Revision to MPEC 2017-Q92                            
bulletins2/19/W37.txt:                                2017 RR15                                                           Revision to MPEC 2017-S41                            
bulletins2/19/W38.txt:                                2017 ST20                                                            Revision to MPEC 2017-T2                            
bulletins2/19/W39.txt:                                2017 UR7                                                            Revision to MPEC 2017-U255                           
bulletins2/19/W40.txt:                                2017 UH44                                                           Revision to MPEC 2017-U303                           
bulletins2/19/W41.txt:                                2017 UX44                                                            Revision to MPEC 2017-V8                            
bulletins2/19/W42.txt:                                2017 VR12                                                           Revision to MPEC 2017-V75                            
bulletins2/19/W53.txt:                                 2019 CE                                                            Revision to MPEC 2019-C25                            
bulletins2/19/W54.txt:                                 2019 EQ                                                            Revision to MPEC 2019-E44                            
bulletins2/19/W55.txt:                                2019 GX19                                                           Revision to MPEC 2019-G180                           
bulletins2/19/W56.txt:                                2019 JS2                                                            Revision to MPEC 2019-J70                            
bulletins2/19/W57.txt:                                2019 KJ5                                                            Revision to MPEC 2019-L26                            
bulletins2/19/W58.txt:                                2019 LG1                                                            Revision to MPEC 2019-L66                            
bulletins2/19/W59.txt:                                2019 PC3                                                            Revision to MPEC 2019-P107                           
bulletins2/19/W60.txt:                                2019 QY1                                                            Revision to MPEC 2019-Q76                            
bulletins2/19/W61.txt:                                2019 RN1                                                            Revision to MPEC 2019-R56                            
bulletins2/19/W62.txt:                                2019 SZ2                                                            Revision to MPEC 2019-S79                            
bulletins2/19/W63.txt:                                 2019 TN                                                            Revision to MPEC 2019-T52                            
bulletins2/19/W64.txt:                                 2019 VV                                                            Revision to MPEC 2019-V39                            
bulletins2/19/W67.txt:                                2018 RR3                                                            Revision to MPEC 2018-R112                           
bulletins2/19/W68.txt:                                2018 SK1                                                            Revision to MPEC 2018-S46                            
bulletins2/19/W69.txt:                                2018 UM1                                                            Revision to MPEC 2018-U47                            
bulletins2/19/W70.txt:                                2018 MS6                                                            Revision to MPEC 2018-M72                            
bulletins2/19/W72.txt:                                2017 HN3                                                            Revision to MPEC 2017-H58                            
bulletins2/19/W73.txt:                                2017 MU7                                                            Revision to MPEC 2017-N22                            
bulletins2/19/W74.txt:                                2017 OP19                                                           Revision to MPEC 2017-O80                            
bulletins2/19/W75.txt:                                2017 PT25                                                            Revision to MPEC 2017-Q6                            
bulletins2/19/W76.txt:                                2017 RM15                                                           Revision to MPEC 2017-S36                            
bulletins2/19/W77.txt:                                2017 UV42                                                           Revision to MPEC 2017-U280                           
bulletins2/19/W78.txt:                                2017 XB62                                                           Revision to MPEC 2017-Y31                            
bulletins2/19/W79.txt:                                2017 YR1                                                            Revision to MPEC 2017-Y74                            
bulletins2/19/W80.txt:                                2018 AM12                                                           Revision to MPEC 2018-B27                            
bulletins2/19/W83.txt:                               2015 XM129                                                           Revision to MPEC 2015-X92                            
bulletins2/19/W84.txt:                                2016 AF65                                                           Revision to MPEC 2016-A94                            
bulletins2/19/W85.txt:                                2016 BE1                                                            Revision to MPEC 2016-B50                            
bulletins2/19/W86.txt:                                2016 JD38                                                           Revision to MPEC 2016-K15                            
bulletins2/19/W87.txt:                                 2016 OJ                                                            Revision to MPEC 2016-O400                           
bulletins2/19/W88.txt:                                2017 DO35                                                           Revision to MPEC 2017-D60                            
bulletins2/19/W93.txt:                               2014 WW120                                                           Revision to MPEC 2014-W74                            
bulletins2/19/W96.txt:                                2013 RW73                                                            Revision to MPEC 2013-S9                            
bulletins2/19/W97.txt:                                2018 AL18                                                           Revision to MPEC 2018-B82                            
bulletins2/19/W98.txt:                                2018 GE4                                                            Revision to MPEC 2018-G108                           
bulletins2/19/W99.txt:                                2019 AS4                                                            Revision to MPEC 2019-A105                           
